"MasVnrArea","YearBuilt","SalePrice","MSZoning","MSZoningC..all.","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM"
0,0.949275362318841,11.9511803959014,"RL",0,0,0,1,0
149,0.942028985507246,12.3392914893164,"RL",0,0,0,1,0
0,0.405797101449275,12.083905011556,"RL",0,0,0,1,0
0,0.971014492753623,11.9565530341727,"RL",0,0,0,1,0
0,0.347826086956522,11.5945054519627,"RM",0,0,0,0,1
0,0.695652173913043,12.4780063610138,"RL",0,0,0,1,0
100,0.971014492753623,12.5548368821687,"RL",0,0,0,1,0
0,0.91304347826087,12.2783933071098,"RL",0,0,0,1,0
0,0,11.7117763237154,"RM",0,0,0,0,1
368,0.702898550724638,12.2060726455302,"RL",0,0,0,1,0
318,0.652173913043478,12.0494188354848,"RL",0,0,0,1,0
0,0.471014492753623,11.8122890421958,"RM",0,0,0,0,1
579,0.891304347826087,12.9239124386805,"RL",0,0,0,1,0
0,0.927536231884058,12.3673407931263,"RL",0,0,0,1,0
143,0.695652173913043,12.0435537160324,"RL",0,0,0,1,0
65,0.681159420289855,11.6082356447746,"RL",0,0,0,1,0
0,0.717391304347826,11.9177236840907,"RL",0,0,0,1,0
216,0.927536231884058,12.0867258878976,"FV",0,1,0,0,0
66,0.956521739130435,12.6603279178078,"RL",0,0,0,1,0
0,0.355072463768116,12.1495022940418,"RL",0,0,0,1,0
16,0.963768115942029,12.4684369099977,"RL",0,0,0,1,0
0,0.347826086956522,11.5607627943844,"RL",0,0,0,1,0
0,0.971014492753623,11.9635678694873,"RL",0,0,0,1,0
0,0.963768115942029,11.8786235774066,"FV",0,1,0,0,0
0,0.927536231884058,12.2830336866663,"FV",0,1,0,0,0
158,0.920289855072464,12.170445467887,"RL",0,0,0,1,0
0,0.760869565217391,11.7519423654407,"RM",0,0,0,0,1
170,0.949275362318841,11.8775685785581,"RM",0,0,0,0,1
171,0.949275362318841,12.3544926506484,"RL",0,0,0,1,0
0,0.347826086956522,11.5617156291397,"RL",0,0,0,1,0
0,0.601449275362319,12.0167264737993,"RL",0,0,0,1,0
0,0.91304347826087,12.5219776769257,"RL",0,0,0,1,0
0,0.963768115942029,12.4292161968444,"FV",0,1,0,0,0
80,0.978260869565217,12.3842188309136,"RL",0,0,0,1,0
0,0.420289855072464,11.418614785499,"RL",0,0,0,1,0
0,0.5,11.6699292137799,"RL",0,0,0,1,0
408,0.731884057971015,11.3265958867787,"RM",0,0,0,0,1
0,0.971014492753623,12.0287386302473,"RL",0,0,0,1,0
0,0.710144927536232,12.3779229024568,"RL",0,0,0,1,0
0,0.347826086956522,11.9640010843304,"RM",0,0,0,0,1
0,0.333333333333333,11.6262541502772,"RL",0,0,0,1,0
0,0.485507246376812,11.5617156291397,"RL",0,0,0,1,0
0,0.36231884057971,11.740061037554,"RM",0,0,0,0,1
184,0.768115942028985,12.4292161968444,"RL",0,0,0,1,0
0,0.318840579710145,11.8204101647182,"RM",0,0,0,0,1
160,0.971014492753623,12.8413258476712,"RL",0,0,0,1,0
0,0.5,11.7829526021833,"RM",0,0,0,0,1
244,0.927536231884058,12.3673407931263,"RL",0,0,0,1,0
0,0.688405797101449,11.7280368445872,"RL",0,0,0,1,0
0,0.688405797101449,11.7199396343546,"RL",0,0,0,1,0
0,0.239130434782609,12.0015054797889,"RM",0,0,0,0,1
45,0.971014492753623,12.4154336524317,"RL",0,0,0,1,0
245,0.963768115942029,12.546867668291,"RL",0,0,0,1,0
0,0.550724637681159,11.982929094216,"RL",0,0,0,1,0
0,0.347826086956522,11.8313791960888,"RM",0,0,0,0,1
0,0.565217391304348,11.8350089641393,"RL",0,0,0,1,0
0,0.384057971014493,11.8310154935934,"RL",0,0,0,1,0
0,0.41304347826087,11.6952470217642,"RM",0,0,0,0,1
0,0.956521739130435,12.170445467887,"RL",0,0,0,1,0
0,0.971014492753623,12.1749895321164,"RL",0,0,0,1,0
84,0.978260869565217,12.5529265202611,"RL",0,0,0,1,0
0,0.311594202898551,11.5617156291397,"RL",0,0,0,1,0
174,0.956521739130435,12.5245263766487,"RM",0,0,0,0,1
0,0.72463768115942,11.7981044072039,"RL",0,0,0,1,0
0,0.818840579710145,11.6262541502772,"RL",0,0,0,1,0
0,0.27536231884058,11.740061037554,"RM",0,0,0,0,1
123,0.826086956521739,12.2783933071098,"RL",0,0,0,1,0
0,0.934782608695652,12.3458345879053,"RL",0,0,0,1,0
0,0.565217391304348,11.8493977015914,"RL",0,0,0,1,0
0,0.557971014492754,11.4075649493124,"RL",0,0,0,1,0
366,0.963768115942029,12.4568313638774,"RL",0,0,0,1,0
0,0.369565217391304,12.2404740722475,"RL",0,0,0,1,0
130,0.978260869565217,12.0776709307256,"RL",0,0,0,1,0
0,0.0942028985507246,11.7158663089669,"RM",0,0,0,0,1
731,0.91304347826087,12.7367008965923,"RL",0,0,0,1,0
0,0.659420289855073,11.7280368445872,"RL",0,0,0,1,0
312,0.702898550724638,12.3149270504423,"RL",0,0,0,1,0
420,0.695652173913043,12.1001564199386,"RL",0,0,0,1,0
0,0.760869565217391,11.7558716435806,"RL",0,0,0,1,0
170,0.949275362318841,11.8240798936072,"RM",0,0,0,0,1
0,0.681159420289855,12.5244172797888,"RL",0,0,0,1,0
0,0.623188405797101,11.8775685785581,"RL",0,0,0,1,0
243,0.630434782608696,11.8635823365834,"RL",0,0,0,1,0
448,0.884057971014493,12.5098740998618,"RL",0,0,0,1,0
0,0.528985507246377,11.8493977015914,"RL",0,0,0,1,0
294,0.492753623188406,11.6868787720937,"RM",0,0,0,0,1
310,0.789855072463768,12.116694834379,"RL",0,0,0,1,0
0,0.963768115942029,12.1659795519637,"RL",0,0,0,1,0
0,0.753623188405797,11.8758309586596,"RL",0,0,0,1,0
0,0.398550724637681,11.0744205027839,"RL",0,0,0,1,0
318,0.927536231884058,12.136186518066,"RL",0,0,0,1,0
0,0.760869565217391,11.982929094216,"RL",0,0,0,1,0
237,0.652173913043478,12.0668105781967,"RL",0,0,0,1,0
0,0.717391304347826,11.6994050319128,"RL",0,0,0,1,0
426,0.985507246376812,12.8856709532443,"RL",0,0,0,1,0
0,0.615942028985507,11.9163885704077,"RM",0,0,0,0,1
96,0.77536231884058,12.1909590077201,"RL",0,0,0,1,0
0,0.36231884057971,12.1600287070288,"RL",0,0,0,1,0
147,0.956521739130435,11.9137129835273,"RM",0,0,0,0,1
160,0.985507246376812,12.6443275764613,"FV",0,1,0,0,0
0,0.318840579710145,11.7035458245789,"RL",0,0,0,1,0
106,0.956521739130435,12.0984874348502,"RL",0,0,0,1,0
0,0.681159420289855,11.7675676833438,"RL",0,0,0,1,0
189,0.652173913043478,11.9697172002437,"RL",0,0,0,1,0
438,0.891304347826087,12.3883942023241,"RL",0,0,0,1,0
0,0.27536231884058,11.6262541502772,"RL",0,0,0,1,0
0,0.710144927536232,11.4295438560312,"RM",0,0,0,0,1
0,0.739130434782609,11.8204101647182,"RL",0,0,0,1,0
194,0.985507246376812,12.5675510344332,"RL",0,0,0,1,0
80,0.963768115942029,11.8844890214027,"RM",0,0,0,0,1
0,0.971014492753623,11.3445068133453,"RL",0,0,0,1,0
0,0.956521739130435,12.1281111040605,"FV",0,1,0,0,0
0,0.920289855072464,12.0725412529057,"RL",0,0,0,1,0
119,0.768115942028985,12.2548628096996,"RL",0,0,0,1,0
0,0.5,12.493129522588,"RL",0,0,0,1,0
0,0.565217391304348,11.8644622310528,"RL",0,0,0,1,0
0,0.673913043478261,11.901583454762,"RL",0,0,0,1,0
